Cód.Município,Município,Despesas Empenhadas,Despesas Liquidadas,Despesas Pagas
350360,Areiópolis,1498391613,1412298285,1398099688
350370,Ariranha,1941599746,1896738722,1882896241
350380,Artur Nogueira,7005746618,6836254101,6787930418
350390,Arujá,15818879411,15135879411,15089752086
350395,Aspásia,615646254,579427068,570997834
350400,Assis,17535014352,17126453421,16739513859
350410,Atibaia,24538666436,24171974608,23550780932
350420,Auriflama,2703521606,2673781855,2666849262
350430,Avaí,1315203408,1315203408,1237854019
350440,Avanhandava,2008984251,2002886913,2002886913
350450,Avaré,15386285929,14175133436,13227855672
350460,Bady Bassitt,4138231712,4138190132,4018461290
350470,Balbinos,867353326,800120865,793244997
350480,Bálsamo,1514310339,1508129723,1413606867
350490,Bananal,1950944333,1786396110,1765491701
350500,Barão de Antonina,815431381,813871870,807703359
350510,Barbosa,1323932124,1274639598,1201151953
350520,Bariri,4916355469,4895276224,4859768359
350530,Barra Bonita,5792069700,5452099223,5403266677
350535,Barra do Chapéu,782760423,746728105,732434833
350540,Barra do Turvo,1312981976,1304210604,1243603953
350550,Barretos,29126123287,28956886001,26548195142
350560,Barrinha,4953775516,4910631256,4691757595
350570,Barueri,123539335549,121338044097,120134269320
350580,Bastos,3754372288,3681888291,3666952383
350590,Batatais,10565965682,10052359393,9646886063
350600,Bauru,40631259216,38226431795,36519844419
350610,Bebedouro,12873400273,12419048929,11474223960
350620,Bento de Abreu,864184489,863585489,849528121
350630,Bernardino de Campos,2162514101,2144456887,2088385861
350635,Bertioga,16116520865,15373562376,15178252195
350640,Bilac,1913372068,1889685848,1853326112
350650,Birigui,15438030291,14789494622,13785544720
350660,Biritiba-Mirim,3486782522,3445677270,3417178574
350670,Boa Esperança do Sul,2466909355,2393384248,2346624280
350680,Bocaina,1876345077,1827855424,1785592007
350690,Bofete,2132148404,2079324058,2057316850
350700,Boituva,9533764928,9477229302,8893280443
350710,Bom Jesus dos Perdões,3668848013,3396280851,3314725657
350715,Bom Sucesso de Itararé,896060674,894910678,891264944
350720,Borá,616736542,612303655,608222003
350730,Boracéia,1231602592,1197387278,1191307278
350740,Borborema,2741238370,2736491263,2727058857
350745,Borebi,1054245244,1027922923,1017845857
350750,Botucatu,19278276213,18451716323,18431503976
350760,Bragança Paulista,28083763624,26979030371,26823118340
350770,Braúna,1122349709,1122349709,1119159349
350775,Brejo Alegre,762513792,761543053,756817252
350780,Brodowski,3872261457,3814428794,3190602008
350790,Brotas,4473325796,4020119962,3983395799
350800,Buri,3484892842,3423806850,3333576549
350810,Buritama,3325283868,3301358942,3286831609
350820,Buritizal,1340305920,1325914387,1302877386
350830,Cabrália Paulista,1248468024,1248468024,1244382661
350840,Cabreúva,11355383586,10401390706,10202136489
350850,Caçapava,14521010811,13972084468,13628563987
350860,Cachoeira Paulista,3692851447,3577202092,3237816624
350870,Caconde,3599903937,3546185379,3515474072
350880,Cafelândia,2958412317,2936153470,2788281924
350890,Caiabu,902895528,806698083,798687986
350900,Caieiras,13266884244,12767395848,12437521336
350910,Caiuá,1142431603,1139039861,978463013
350920,Cajamar,21772807809,21702770145,21566345021
350925,Cajati,5852111365,5394044388,5349494212
350930,Cajobi,1591676538,1584082038,1570486987
350940,Cajuru,4336552012,4239614968,4043803766
350945,Campina do Monte Alegre,1132687122,1097865425,981699123
350950,Campinas,218923202133,215744489335,211386076463
350960,Campo Limpo Paulista,10582181685,10582181685,10307065092
350970,Campos do Jordão,7969718832,7474228138,7426347184
350980,Campos Novos Paulista,1197727940,1195905915,1193040007
350990,Cananéia,2532166279,2318762422,2157633781
350995,Canas,679455950,675460862,668116318
351000,Cândido Mota,4458123300,4458123300,4457328916
351010,Cândido Rodrigues,1203096272,1203096272,1148248646
351015,Canitar,830967011,824708435,803663257
351020,Capão Bonito,7461312525,7410602783,7386767771
351030,Capela do Alto,3133993989,2907922004,2885450401
351040,Capivari,9702052175,9621493406,8881563607
351050,Caraguatatuba,28822966740,28403820854,27923270959
351060,Carapicuíba,24424243819,24247226932,24055103129
351070,Cardoso,2059817484,2031004324,1995043260
351080,Casa Branca,4500669792,4390749835,4325609317
351090,Cássia dos Coqueiros,865082710,818589112,816012197
351100,Castilho,5186133856,4971577559,4971577559
351110,Catanduva,15844990528,15833364178,15139923305
351120,Catiguá,1388225543,1378856848,1365888386
351130,Cedral,1910642944,1856383156,1829760019
351140,Cerqueira César,3414995596,3414995596,3174805640
351150,Cerquilho,6402889204,6402889204,6402889204
351160,Cesário Lange,2984073605,2969742549,2969742549
351170,Charqueada,1965548614,1923934701,1870943911
351190,Clementina,1344071122,1338780921,1283662141
351200,Colina,4495734256,4437324140,4306590308
351210,Colômbia,2074983157,2068734807,1957596016
351220,Conchal,4189960737,4167343596,4068578587
351230,Conchas,2348213420,2336193955,2315076877
351240,Cordeirópolis,6767564012,6297274344,5951704779
351250,Coroados,1268084005,1268084005,1227230531
351260,Coronel Macedo,1029126148,1029126148,1029126148
351270,Corumbataí,1232431052,1169465491,1169465491
351280,Cosmópolis,8060786062,7997328528,7737710718
351290,Cosmorama,1320355596,1320286296,1242332439
351300,Cotia,32118926149,30725679301,28835168043
351310,Cravinhos,5756143586,5755684586,5641168497
351320,Cristais Paulista,1266269022,1259482125,1237174632
351330,Cruzália,690716782,667505677,647790890
351340,Cruzeiro,12619895237,12055590717,10842903732
351350,Cubatão,41315051636,38853038252,38620017540
351360,Cunha,2920704128,2912418989,2900036401
351370,Descalvado,5238393697,5081678176,5051896026
351380,Diadema,57516714391,56255295274,55057736459
351385,Dirce Reis,704756083,649188918,647362505
351390,Divinolândia,1817904471,1661150193,1633150444
351400,Dobrada,1315986066,1124408730,1113447847
351410,Dois Córregos,4499286528,4083210150,3993020887
351420,Dolcinópolis,664005014,678032522,519543050
351430,Dourado,1947616037,1907365511,1839892928
351440,Dracena,8570912587,8558696049,8535171161
351450,Duartina,2078071293,2055773315,2040559890
351460,Dumont,1315616693,1238907388,1227673861
351470,Echaporã,1073657278,1066178553,1060466616
351480,Eldorado,2248047660,2206809701,2135284791
351490,Elias Fausto,3659145019,3570193547,3535183394
351492,Elisiário,613598321,611932595,611389235
351495,Embaúba,872886554,872886554,872886554
351500,Embu,39282658109,38399606356,36814515196
351510,Embu-Guaçu,7512769849,7497769849,6888635128
351512,Emilianópolis,692074777,687010335,671666340
351515,Engenheiro Coelho,3437710009,3392042120,3048443835
351518,Espírito Santo do Pinhal,7178706345,7087185737,7019876102
351519,Espírito Santo do Turvo,1104456792,1104456792,1104456792
351520,Estrela d'Oeste,1852559155,1803751127,1762953023
351530,Estrela do Norte,750624871,702727963,652730719
351535,Euclides da Cunha Paulista,1266739119,1265829899,1231190042
351540,Fartura,2530756982,2508209162,2495199509
351550,Fernandópolis,10116874339,9648398924,9306677194
351560,Fernando Prestes,1263346153,1260114741,1229093046
351565,Fernão,1477734225,1416864491,1361646886
351570,Ferraz de Vasconcelos,11304806319,10970503775,10942204179
351580,Flora Rica,564235925,555941012,553038253
351590,Floreal,777911465,777911465,777911465
351600,Flórida Paulista,1523187491,1504022341,1489079171
351610,Florínia,1233783169,1233783169,1232463012
351620,Franca,39317209247,36148970582,34595455048
351630,Francisco Morato,12893231338,10964193663,10898236122
351640,Franco da Rocha,17727628274,16453443531,15594928658
351650,Gabriel Monteiro,1041340224,1011960224,975314387
351660,Gália,1326043178,1301977658,1298405872
351670,Garça,7198084626,6997899953,6626719481
351680,Gastão Vidigal,738607610,722255466,708558321
351685,Gavião Peixoto,2133334942,1975778517,1959252143
351690,General Salgado,1721984385,1721984385,1670148422
351700,Getulina,1690851311,1680582344,1607065803
351710,Glicério,1109556230,1094055075,1088724990
351720,Guaiçara,1357535269,1357535269,1312095951
351730,Guaimbê,1142882933,1111547992,1104311941
351740,Guaíra,8656083889,8557276167,8493080473
351750,Guapiaçu,3269065634,3269065634,3052820054
351760,Guapiara,2913372303,2913372303,2913372203
351770,Guará,2949953317,2584512387,2471564222
351780,Guaraçaí,1672211155,1666297412,1649818676
351790,Guaraci,2032689797,2032689797,1999894647
351800,Guarani d'Oeste,826018347,755223686,728476394
351810,Guarantã,1257551021,1213953075,1204821080
351820,Guararapes,5932094265,5695251000,5545524626
351830,Guararema,5448981139,5072623751,4970024776
351840,Guaratinguetá,20093519162,19459645301,18866218900
351850,Guareí,2534306927,2391003229,2384834264
351860,Guariba,5307940371,5201629862,5173116411
351870,Guarujá,57793537466,55442005668,52910270310
351880,Guarulhos,160301920776,160301375698,156989271034
351885,Guatapará,1502219203,1451373573,1438404813
351890,Guzolândia,876068820,874187143,873711046
351900,Herculândia,1781154959,1652624393,1591256405
351905,Holambra,4080806086,3839836301,3819380592
351907,Hortolândia,38067724847,37229366464,36472280180
351910,Iacanga,2435551291,2412894151,2397735620
351920,Iacri,1097157746,1096038160,1092098450
351925,Iaras,1317814494,1292807823,1236058715
351930,Ibaté,3636403055,3589376053,3585933124
351940,Ibirá,1975403698,1971935698,1901571197
351950,Ibirarema,1273870323,1273870323,1236153839
351960,Ibitinga,7407892901,7187447872,7067759804
351970,Ibiúna,10702631895,10594786891,9610522774
351980,Icém,2108363656,2107063573,2028362931
351990,Iepê,2255031777,2161942926,2132749093
352000,Igaraçu do Tietê,2701594552,2608915038,2598476953
352010,Igarapava,4659893636,4645421519,4581724662
352020,Igaratá,1816032258,1798910274,1798910274
352030,Iguape,3704315997,3647903832,3546794276
352040,Ilhabela,24786401241,23113480943,23112952044
352042,Ilha Comprida,3389188001,3384940813,3210553503
352044,Ilha Solteira,4197333566,4136784211,4052730625
352050,Indaiatuba,47947502237,46410955158,45322000170
352060,Indiana,971269483,959435220,890868820
352070,Indiaporã,1095276206,1095276206,1092050419
352080,Inúbia Paulista,672779589,642944605,634156595
352090,Ipaussu,2028930906,1961358651,1942268756
352100,Iperó,5047457957,4945922630,4860700163
352110,Ipeúna,1396214686,1358282380,1343842048
352115,Ipiguá,1341974691,1318851217,1318851217
352120,Iporanga,1063343699,1008448314,1003188741
352130,Ipuã,3080263977,2935861358,2837112014
352140,Iracemápolis,3554132094,3554132094,3304009826
352150,Irapuã,1301621498,1292536694,1288749137
352160,Irapuru,1038691351,994235361,990338732
352170,Itaberá,3973797728,3922504128,3876715996
352180,Itaí,5244639040,5225599757,5193912081
352190,Itajobi,3693297692,3668256473,3666001288
352200,Itaju,982963311,965280139,965280139
352210,Itanhaém,13719708119,13578257475,11536734502
352215,Itaóca,729815046,709277932,706342007
352220,Itapecerica da Serra,16922768227,16847626865,16437864910
352230,Itapetininga,26160337030,25540241743,24934369853
352240,Itapeva,20552553207,19779087177,19365039777
352250,Itapevi,31214544688,30165281583,29438371515
352260,Itapira,11853760003,11140281369,10374013837
352265,Itapirapuã Paulista,995454615,987332351,980176819
352270,Itápolis,6696591037,6407375834,6348458888
352280,Itaporanga,1979958010,1925126410,1917925942
352290,Itapuí,2380017963,2380017963,2380017963
352300,Itapura,1107831662,1071122241,1060627448
352310,Itaquaquecetuba,21798528496,21430293832,20827602068
352320,Itararé,8007330944,8003337442,7983927841
352330,Itariri,2420178434,2415028465,2358128287
352340,Itatiba,18591713137,17357175528,16846558608
352350,Itatinga,2623172913,2535127562,2508055435
352360,Itirapina,3521074032,3516902832,3472089101
352370,Itirapuã,949144753,946875590,939329984
352380,Itobi,1217803580,1151152485,1144179873
352390,Itu,39921226889,39035406022,38104779693
352400,Itupeva,14452958867,13825810286,12209878165
352410,Ituverava,8877596888,8782939594,8465243005
352420,Jaborandi,1286248644,1286248644,1262486906
352430,Jaboticabal,14118491850,13912876352,13283751598
352440,Jacareí,38051830912,36321849662,35829061360
352450,Jaci,1286296863,1286296863,1286296863
352460,Jacupiranga,2745231158,2720395915,2681177810
352470,Jaguariúna,18342948700,18107411776,18001688561
352480,Jales,6380359856,5939463136,5090142490
352490,Jambeiro,1095997464,1053819933,1022712461
352500,Jandira,14680522690,13626750310,13514367439
352510,Jardinópolis,6116942243,5667540881,5539532460
352520,Jarinu,6103524775,5672397189,5636042323
352530,Jaú,24476247431,23264253288,22726053915
352540,Jeriquara,896015719,878696580,878696580
352550,Joanópolis,2028478615,1988930960,1985478881
352560,João Ramalho,958888094,947053488,943332818
352570,José Bonifácio,4907022680,4875304005,4708318213
352580,Júlio Mesquita,857789726,857789726,728068709
352585,Jumirim,679876992,677150238,674451550
352590,Jundiaí,105420159879,101093695778,100673799045
352600,Junqueirópolis,3750864193,3745235937,3735245382
352610,Juquiá,2618932684,2596351989,2588313206
352620,Juquitiba,3578123943,3435526853,3335437674
352630,Lagoinha,1078775703,1072141090,1057294598
352640,Laranjal Paulista,4227560916,4207065512,4091312305
352650,Lavínia,1546117164,1516454797,1509650148
352660,Lavrinhas,1244668931,1233122706,1197908698
352670,Leme,15805282238,15195216449,14889998569
352680,Lençóis Paulista,11175699818,11001519476,11000387995
352690,Limeira,46914883964,43352679414,41640380146
352700,Lindóia,1808127775,1805833486,1787112213
352710,Lins,10174497503,10067275621,10001577154
352720,Lorena,15669932554,15475834812,15363425739
352725,Lourdes,720409444,713692738,710050089
352730,Louveira,15786907152,15237081334,14023459419
352740,Lucélia,2027363739,1861185747,2022486735
352750,Lucianópolis,784290219,770601020,764309372
352760,Luís Antônio,3392849161,3280835152,2836792396
352770,Luiziânia,1069498740,1067729210,1065492733
352780,Lupércio,863122729,835369605,812606951
352790,Lutécia,929175406,901016405,893785539
352800,Macatuba,3345355859,3266896975,3242528435
352810,Macaubal,1407551826,1403041480,1278938289
352820,Macedônia,1079871301,1072580797,1029092959
352830,Magda,825437856,825324816,799724252
352840,Mairinque,5111563997,4988794563,4863603401
352850,Mairiporã,15225099893,14368290645,14221213863
352860,Manduri,1768663091,1767971387,1759259032
352870,Marabá Paulista,1133039781,1072581081,1054401717
352880,Maracaí,2588984582,2468565907,2400670354
352885,Marapoama,1077920004,1077920004,1076036714
352890,Mariápolis,1080792795,877092795,877092795
352900,Marília,41632261364,40280930068,35611579734
352910,Marinópolis,610330239,610330239,609189269
352920,Martinópolis,3670625855,3556082867,3545402611
352930,Matão,10913881682,10524869701,9942625758
352940,Mauá,44331344032,43904407694,43469683555
352950,Mendonça,1443998760,1438257987,1432111513
352960,Meridiano,1159378820,1115128304,1069247380
352965,Mesópolis,713829825,703883369,684688508
352970,Miguelópolis,3764965409,3692742506,3539612230
352980,Mineiros do Tietê,1700661918,1684725821,1631853254
352990,Miracatu,2848977123,2798507806,2730622463
353000,Mira Estrela,866688336,864222383,864213283
353010,Mirandópolis,3474757290,3468099846,3226707307
353020,Mirante do Paranapanema,4577331458,4563319423,4532289236
353030,Mirassol,6944823356,6198096365,5957627187
353040,Mirassolândia,1041046292,1041046292,1015988175
